Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2023","2023","kg/ha","17856.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01330","Grapes","2024","2024","kg/ha","17998","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1961","1961","kg/ha","6834","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1962","1962","kg/ha","5550.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1963","1963","kg/ha","4800.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1964","1964","kg/ha","5154","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1965","1965","kg/ha","5993","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1966","1966","kg/ha","7091","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1967","1967","kg/ha","5271","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1968","1968","kg/ha","6721.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1969","1969","kg/ha","6949","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1970","1970","kg/ha","6142.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1971","1971","kg/ha","6170","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1972","1972","kg/ha","6077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1973","1973","kg/ha","6252","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1974","1974","kg/ha","8911","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1975","1975","kg/ha","8764","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1976","1976","kg/ha","8954.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1977","1977","kg/ha","8520","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1978","1978","kg/ha","7871","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1979","1979","kg/ha","8246.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1980","1980","kg/ha","6926","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1981","1981","kg/ha","9488.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1982","1982","kg/ha","6417.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1983","1983","kg/ha","9605.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1984","1984","kg/ha","9395.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1985","1985","kg/ha","8701","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1986","1986","kg/ha","9106.8","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1987","1987","kg/ha","10262.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1988","1988","kg/ha","9723.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1989","1989","kg/ha","9102.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1990","1990","kg/ha","10476.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1991","1991","kg/ha","10878.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1992","1992","kg/ha","10699.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1993","1993","kg/ha","10574.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1994","1994","kg/ha","10432","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1995","1995","kg/ha","9698.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1996","1996","kg/ha","9924.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1997","1997","kg/ha","9952.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1998","1998","kg/ha","10549.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","1999","1999","kg/ha","10852.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2000","2000","kg/ha","11279.4","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2001","2001","kg/ha","11741.2","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2002","2002","kg/ha","12300.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2003","2003","kg/ha","13638.8","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2004","2004","kg/ha","13439.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2005","2005","kg/ha","13574.6","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2006","2006","kg/ha","12940.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2007","2007","kg/ha","12012.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2008","2008","kg/ha","12059.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2009","2009","kg/ha","13960.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2010","2010","kg/ha","16296.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2011","2011","kg/ha","16470.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2012","2012","kg/ha","18503.1","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2013","2013","kg/ha","19500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2014","2014","kg/ha","20462.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2015","2015","kg/ha","19042","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2016","2016","kg/ha","18415.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2017","2017","kg/ha","17871.3","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2018","2018","kg/ha","17414.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2019","2019","kg/ha","17097.5","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","kg/ha","16849.7","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","kg/ha","17651","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2022","2022","kg/ha","17470.9","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2023","2023","kg/ha","17502.6","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5412","Yield","01316","Mangoes, guavas and mangosteens","2024","2024","kg/ha","17542.5","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1961","1961","kg/ha","13984.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1962","1962","kg/ha","14151","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1963","1963","kg/ha","14304.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1964","1964","kg/ha","15692.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1965","1965","kg/ha","15890.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1966","1966","kg/ha","15346.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1967","1967","kg/ha","14749","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1968","1968","kg/ha","15114.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1969","1969","kg/ha","18996","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1970","1970","kg/ha","17816.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1971","1971","kg/ha","17761.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1972","1972","kg/ha","16261.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1973","1973","kg/ha","17594.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1974","1974","kg/ha","18623.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1975","1975","kg/ha","21335.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1976","1976","kg/ha","17991.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1977","1977","kg/ha","18726","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1978","1978","kg/ha","21061.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1979","1979","kg/ha","22345.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1980","1980","kg/ha","23979.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1981","1981","kg/ha","20909","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1982","1982","kg/ha","21763.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1983","1983","kg/ha","22122.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1984","1984","kg/ha","22062.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1985","1985","kg/ha","20596.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1986","1986","kg/ha","19911.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1987","1987","kg/ha","26620.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1988","1988","kg/ha","22067.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1989","1989","kg/ha","23222","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1990","1990","kg/ha","22860.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1991","1991","kg/ha","24220.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1992","1992","kg/ha","26031.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1993","1993","kg/ha","26066.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1994","1994","kg/ha","27865.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1995","1995","kg/ha","25630.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1996","1996","kg/ha","24888.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1997","1997","kg/ha","24727.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1998","1998","kg/ha","27997.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","1999","1999","kg/ha","26236","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2000","2000","kg/ha","27348.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2001","2001","kg/ha","25804.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2002","2002","kg/ha","24199.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2003","2003","kg/ha","25321.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2004","2004","kg/ha","30562.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2005","2005","kg/ha","29358.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2006","2006","kg/ha","30585.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2007","2007","kg/ha","29034.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2008","2008","kg/ha","30924.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2009","2009","kg/ha","31483","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2010","2010","kg/ha","30908.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2011","2011","kg/ha","31984.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2012","2012","kg/ha","30993.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2013","2013","kg/ha","36213.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2014","2014","kg/ha","41617.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2015","2015","kg/ha","34776.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2016","2016","kg/ha","39185.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2017","2017","kg/ha","39456.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2018","2018","kg/ha","39496.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2019","2019","kg/ha","42149.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2020","2020","kg/ha","38971.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2021","2021","kg/ha","37694.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2022","2022","kg/ha","36984.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2023","2023","kg/ha","42862.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01341","Apples","2024","2024","kg/ha","40615.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1961","1961","kg/ha","10544.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1962","1962","kg/ha","9713.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1963","1963","kg/ha","9198.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1964","1964","kg/ha","11466.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1965","1965","kg/ha","8458.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1966","1966","kg/ha","9753.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1967","1967","kg/ha","8978","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1968","1968","kg/ha","7582.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1969","1969","kg/ha","7444.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1970","1970","kg/ha","8233.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1971","1971","kg/ha","7276.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1972","1972","kg/ha","7948.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1973","1973","kg/ha","11209.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1974","1974","kg/ha","12121.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1975","1975","kg/ha","11027.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1976","1976","kg/ha","10148","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1977","1977","kg/ha","11798.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1978","1978","kg/ha","11260.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1979","1979","kg/ha","10160","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1980","1980","kg/ha","9087","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1981","1981","kg/ha","10461.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1982","1982","kg/ha","9069","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1983","1983","kg/ha","5828.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1984","1984","kg/ha","11542.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1985","1985","kg/ha","10882.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1986","1986","kg/ha","11083.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1987","1987","kg/ha","11940","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1988","1988","kg/ha","13856.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1989","1989","kg/ha","13432.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1990","1990","kg/ha","14238.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1991","1991","kg/ha","14363.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1992","1992","kg/ha","15454.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1993","1993","kg/ha","15922.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1994","1994","kg/ha","17584.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1995","1995","kg/ha","16573","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1996","1996","kg/ha","15206.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1997","1997","kg/ha","16171.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1998","1998","kg/ha","16565.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","1999","1999","kg/ha","19405.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2000","2000","kg/ha","22257.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2001","2001","kg/ha","21063","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2002","2002","kg/ha","16858.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2003","2003","kg/ha","18774.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2004","2004","kg/ha","18592.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2005","2005","kg/ha","23879.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2006","2006","kg/ha","19037","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2007","2007","kg/ha","22076","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2008","2008","kg/ha","17730.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2009","2009","kg/ha","18853.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2010","2010","kg/ha","18143.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2011","2011","kg/ha","19488.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2012","2012","kg/ha","18184.5","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2013","2013","kg/ha","18192.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2014","2014","kg/ha","18770.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2015","2015","kg/ha","16199.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2016","2016","kg/ha","11520.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2017","2017","kg/ha","7947.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2018","2018","kg/ha","11732.7","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2019","2019","kg/ha","9907.2","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2020","2020","kg/ha","10262.2","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2021","2021","kg/ha","11036.9","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2022","2022","kg/ha","10391","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2023","2023","kg/ha","10558.6","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01312","Bananas","2024","2024","kg/ha","10658.7","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1961","1961","kg/ha","5877.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1962","1962","kg/ha","6132.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1963","1963","kg/ha","3643.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1964","1964","kg/ha","5967.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1965","1965","kg/ha","4298.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1966","1966","kg/ha","5481.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1967","1967","kg/ha","4989","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1968","1968","kg/ha","3979.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1969","1969","kg/ha","5467.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1970","1970","kg/ha","5229.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1971","1971","kg/ha","6068.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1972","1972","kg/ha","4092.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1973","1973","kg/ha","6684","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1974","1974","kg/ha","6058","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1975","1975","kg/ha","6460.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1976","1976","kg/ha","7440.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1977","1977","kg/ha","6494.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1978","1978","kg/ha","7087.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1979","1979","kg/ha","8445.5","A","Official figure",""
